deposit,table,stratum,old_audit,n_items,n_participants,DOI__for_data_,DOI__for_paper_,URL__for_data_,Reference_x
10.5281/zenodo.5156068,estevez_2021_feepr,never_assessed,,6.0,863,10.5281/zenodo.5156068,,https://zenodo.org/records/5156068,"Estevez, I., Valle, A., Rodriguez, S., Pineiro, I., Vieites, T., Gonzalez-Suarez, R., & Rodriguez-Llorente, C. (2021). Intrinsic motivation, perceived competence, negative feelings, and math academic performance [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5156068"
10.5281/zenodo.5156068,estevez_2021_gest,never_assessed,,4.0,863,10.5281/zenodo.5156068,,https://zenodo.org/records/5156068,"Estevez, I., Valle, A., Rodriguez, S., Pineiro, I., Vieites, T., Gonzalez-Suarez, R., & Rodriguez-Llorente, C. (2021). Intrinsic motivation, perceived competence, negative feelings, and math academic performance [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5156068"
10.5281/zenodo.5156068,estevez_2021_homework_engagement,never_assessed,,5.0,863,10.5281/zenodo.5156068,,https://zenodo.org/records/5156068,"Estevez, I., Valle, A., Rodriguez, S., Pineiro, I., Vieites, T., Gonzalez-Suarez, R., & Rodriguez-Llorente, C. (2021). Intrinsic motivation, perceived competence, negative feelings, and math academic performance [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5156068"
10.5281/zenodo.5156068,estevez_2021_inter,never_assessed,,3.0,863,10.5281/zenodo.5156068,,https://zenodo.org/records/5156068,"Estevez, I., Valle, A., Rodriguez, S., Pineiro, I., Vieites, T., Gonzalez-Suarez, R., & Rodriguez-Llorente, C. (2021). Intrinsic motivation, perceived competence, negative feelings, and math academic performance [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5156068"
10.5281/zenodo.5156068,estevez_2021_math_attitudes,never_assessed,,43.0,863,10.5281/zenodo.5156068,,https://zenodo.org/records/5156068,"Estevez, I., Valle, A., Rodriguez, S., Pineiro, I., Vieites, T., Gonzalez-Suarez, R., & Rodriguez-Llorente, C. (2021). Intrinsic motivation, perceived competence, negative feelings, and math academic performance [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5156068"
10.5281/zenodo.5156068,estevez_2021_motiv,never_assessed,,12.0,863,10.5281/zenodo.5156068,,https://zenodo.org/records/5156068,"Estevez, I., Valle, A., Rodriguez, S., Pineiro, I., Vieites, T., Gonzalez-Suarez, R., & Rodriguez-Llorente, C. (2021). Intrinsic motivation, perceived competence, negative feelings, and math academic performance [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5156068"
10.5281/zenodo.5390587,benchelbi_2021_mtq48,never_assessed,,48.0,853,10.5281/zenodo.5390587,,https://zenodo.org/records/6073642,"Ben Chelbi, I. E., Alem, J., Boudhiba, D., Hamrouni, S., & Gaied Chortane, S. (2021). Validation psychometrique de la version arabe de la mesure de la force mentale. Zenodo. https://doi.org/10.5281/zenodo.5390587"
10.5281/zenodo.5646614,chatzoudes_2021_emotional_exhaustion,never_assessed,,4.0,503,10.5281/zenodo.5646614,,https://zenodo.org/records/5646614,"Chatzoudes, D., & Theriou, G. (2021). The effect of ethical leadership on organizational outcomes in the hospitality industry [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5646614"
10.5281/zenodo.5646614,chatzoudes_2021_ethical_leadership,never_assessed,,9.0,503,10.5281/zenodo.5646614,,https://zenodo.org/records/5646614,"Chatzoudes, D., & Theriou, G. (2021). The effect of ethical leadership on organizational outcomes in the hospitality industry [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5646614"
10.5281/zenodo.5646614,chatzoudes_2021_job_satisfaction,never_assessed,,5.0,503,10.5281/zenodo.5646614,,https://zenodo.org/records/5646614,"Chatzoudes, D., & Theriou, G. (2021). The effect of ethical leadership on organizational outcomes in the hospitality industry [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5646614"
10.5281/zenodo.5646614,chatzoudes_2021_service_delivery,never_assessed,,8.0,503,10.5281/zenodo.5646614,,https://zenodo.org/records/5646614,"Chatzoudes, D., & Theriou, G. (2021). The effect of ethical leadership on organizational outcomes in the hospitality industry [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5646614"
10.5281/zenodo.5646614,chatzoudes_2021_trust,never_assessed,,3.0,503,10.5281/zenodo.5646614,,https://zenodo.org/records/5646614,"Chatzoudes, D., & Theriou, G. (2021). The effect of ethical leadership on organizational outcomes in the hospitality industry [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5646614"
10.5281/zenodo.5646614,chatzoudes_2021_turnover_intention,never_assessed,,3.0,503,10.5281/zenodo.5646614,,https://zenodo.org/records/5646614,"Chatzoudes, D., & Theriou, G. (2021). The effect of ethical leadership on organizational outcomes in the hospitality industry [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5646614"
10.5281/zenodo.6557048,silva_2022_crsy,never_assessed,,16.0,3563,10.5281/zenodo.6557048,,https://zenodo.org/records/6557048,"Silva, S. M., Silva, A. M., Faria, S., & Nata, G. (2022). Development and validation of a Community Resilience Scale for Youth (CRS-Y) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.6557048"
10.5281/zenodo.7219876,tu_2022_achievement_motivation,never_assessed,,30.0,124328,10.5281/zenodo.7219876,,https://zenodo.org/records/7219876,"Tu, S., & Xiao, Q. (2022). Measurement of achievement motivation for college students [Data set]. Zenodo. https://doi.org/10.5281/zenodo.7219876"
10.5281/zenodo.7742956,baekgaard_2023_autonomy_loss,never_assessed,,4.0,2474,10.5281/zenodo.7742956,,https://zenodo.org/records/7742956,"Baekgaard, M., & Madsen, J. K. (2023). Replication data and R script for ""Anticipated administrative burdens: How proximity to upcoming compulsory meetings affect welfare recipients' experiences"" [Data set]. Zenodo. https://doi.org/10.5281/zenodo.7742956"
10.5281/zenodo.7742956,baekgaard_2023_compliance,never_assessed,,3.0,2470,10.5281/zenodo.7742956,,https://zenodo.org/records/7742956,"Baekgaard, M., & Madsen, J. K. (2023). Replication data and R script for ""Anticipated administrative burdens: How proximity to upcoming compulsory meetings affect welfare recipients' experiences"" [Data set]. Zenodo. https://doi.org/10.5281/zenodo.7742956"
10.5281/zenodo.7742956,baekgaard_2023_learning,never_assessed,,3.0,2471,10.5281/zenodo.7742956,,https://zenodo.org/records/7742956,"Baekgaard, M., & Madsen, J. K. (2023). Replication data and R script for ""Anticipated administrative burdens: How proximity to upcoming compulsory meetings affect welfare recipients' experiences"" [Data set]. Zenodo. https://doi.org/10.5281/zenodo.7742956"
10.5281/zenodo.7742956,baekgaard_2023_mastery,never_assessed,,7.0,2483,10.5281/zenodo.7742956,,https://zenodo.org/records/7742956,"Baekgaard, M., & Madsen, J. K. (2023). Replication data and R script for ""Anticipated administrative burdens: How proximity to upcoming compulsory meetings affect welfare recipients' experiences"" [Data set]. Zenodo. https://doi.org/10.5281/zenodo.7742956"
10.5281/zenodo.7742956,baekgaard_2023_stigma,never_assessed,,4.0,2474,10.5281/zenodo.7742956,,https://zenodo.org/records/7742956,"Baekgaard, M., & Madsen, J. K. (2023). Replication data and R script for ""Anticipated administrative burdens: How proximity to upcoming compulsory meetings affect welfare recipients' experiences"" [Data set]. Zenodo. https://doi.org/10.5281/zenodo.7742956"
10.5281/zenodo.7742956,baekgaard_2023_stress,never_assessed,,4.0,2475,10.5281/zenodo.7742956,,https://zenodo.org/records/7742956,"Baekgaard, M., & Madsen, J. K. (2023). Replication data and R script for ""Anticipated administrative burdens: How proximity to upcoming compulsory meetings affect welfare recipients' experiences"" [Data set]. Zenodo. https://doi.org/10.5281/zenodo.7742956"
10.5281/zenodo.7852343,alkhaldi_2023_whoqol_autism,never_assessed,,26.0,201,10.5281/zenodo.7852343,,https://zenodo.org/records/7852343,"Alkhaldi, S. (2023). Data set Quality of Life Autism [Data set]. Zenodo. https://doi.org/10.5281/zenodo.7852343"
10.5281/zenodo.8300667,osorio_2023_dos,never_assessed,,21.0,5303,10.5281/zenodo.8300667,,https://zenodo.org/records/8300667,"Osorio, A. (2023). Dataset for the article ""Differentiation of Self in Adolescents: Measurement Invariance Analysis across six Spanish-Speaking Countries"" [Data set]. Zenodo. https://doi.org/10.5281/zenodo.8300667"
10.5281/zenodo.8374494,ysladomendez_2023_mbi,never_assessed,,22.0,303,10.5281/zenodo.8374494,,https://zenodo.org/records/8374494,"Yslado-Mendez, R. M., Sanchez-Broncano, J., & De la Cruz-Valdiviano, C. (2023). Psychometric properties of the Maslach Burnout Inventory in healthcare professionals, Ancash [Data set]. Zenodo. https://doi.org/10.5281/zenodo.8374494"
10.5334/jopd.124,much_tte_2025_actionorientation,UNAVAILABLE_copyright,UNAVAILABLE (copyrighted),12.0,1244,,10.5334/jopd.124,https://osf.io/9j6hm/,"Much, S., Mutak, A., Pohl, S., & Ranger, J. (2025). Data From a Validation Study of Two Psychometric Models on Test-taking Behavior. Journal of Open Psychology Data, 13(1)."
10.5334/jopd.127,ehealth_rioux_2025_abiliti,never_assessed,,14.0,318,,10.5334/jopd.127,https://osf.io/j7d2q/overview,"Rioux, C., Konkin, A., MacKinnon, A. L., Tomfohr-Madsen, L., & Roos, L. E. (2025, June 2). MTurk Parent eHealth Preference Survey. https://doi.org/10.17605/OSF.IO/J7D2Q"
10.5334/jopd.127,ehealth_rioux_2025_beam,never_assessed,,14.0,318,,10.5334/jopd.127,https://osf.io/j7d2q/overview,"Rioux, C., Konkin, A., MacKinnon, A. L., Tomfohr-Madsen, L., & Roos, L. E. (2025, June 2). MTurk Parent eHealth Preference Survey. https://doi.org/10.17605/OSF.IO/J7D2Q"
10.5334/jopd.127,ehealth_rioux_2025_gad,never_assessed,,8.0,313,,10.5334/jopd.127,https://osf.io/j7d2q/overview,"Rioux, C., Konkin, A., MacKinnon, A. L., Tomfohr-Madsen, L., & Roos, L. E. (2025, June 2). MTurk Parent eHealth Preference Survey. https://doi.org/10.17605/OSF.IO/J7D2Q"
10.5334/jopd.127,ehealth_rioux_2025_mssps,never_assessed,,12.0,312,,10.5334/jopd.127,https://osf.io/j7d2q/overview,"Rioux, C., Konkin, A., MacKinnon, A. L., Tomfohr-Madsen, L., & Roos, L. E. (2025, June 2). MTurk Parent eHealth Preference Survey. https://doi.org/10.17605/OSF.IO/J7D2Q"
10.5334/jopd.127,ehealth_rioux_2025_pci,never_assessed,,36.0,314,,10.5334/jopd.127,https://osf.io/j7d2q/overview,"Rioux, C., Konkin, A., MacKinnon, A. L., Tomfohr-Madsen, L., & Roos, L. E. (2025, June 2). MTurk Parent eHealth Preference Survey. https://doi.org/10.17605/OSF.IO/J7D2Q"
10.5334/jopd.127,ehealth_rioux_2025_phq,never_assessed,,10.0,312,,10.5334/jopd.127,https://osf.io/j7d2q/overview,"Rioux, C., Konkin, A., MacKinnon, A. L., Tomfohr-Madsen, L., & Roos, L. E. (2025, June 2). MTurk Parent eHealth Preference Survey. https://doi.org/10.17605/OSF.IO/J7D2Q"
10.5334/jopd.127,ehealth_rioux_2025_rse,never_assessed,,11.0,257,,10.5334/jopd.127,https://osf.io/j7d2q/overview,"Rioux, C., Konkin, A., MacKinnon, A. L., Tomfohr-Madsen, L., & Roos, L. E. (2025, June 2). MTurk Parent eHealth Preference Survey. https://doi.org/10.17605/OSF.IO/J7D2Q"
10.5334/jopd.127,ehealth_rioux_2025_rses,never_assessed,,4.0,307,,10.5334/jopd.127,https://osf.io/j7d2q/overview,"Rioux, C., Konkin, A., MacKinnon, A. L., Tomfohr-Madsen, L., & Roos, L. E. (2025, June 2). MTurk Parent eHealth Preference Survey. https://doi.org/10.17605/OSF.IO/J7D2Q"
10.5334/jopd.127,ehealth_rioux_2025_triplep,never_assessed,,14.0,318,,10.5334/jopd.127,https://osf.io/j7d2q/overview,"Rioux, C., Konkin, A., MacKinnon, A. L., Tomfohr-Madsen, L., & Roos, L. E. (2025, June 2). MTurk Parent eHealth Preference Survey. https://doi.org/10.17605/OSF.IO/J7D2Q"
10.5334/jopd.38,eammi_grahe_2018_marriage_identity_allocation,never_assessed,,4.0,3178,,10.5334/jopd.38,https://osf.io/qtqpb/overview,"Grahe, J. E., Chalk, H. M., Cramblet Alvarez, L. D., Faas, C., Hermann, A., Ph.D., McFall, J. P., & Molyneux, K. (2019, June 13). EAMMi2 Public Data. https://doi.org/10.17605/OSF.IO/QTQPB"
10.5334/jopd.38,eammi_grahe_2018_mindful,never_assessed,,16.0,3177,,10.5334/jopd.38,https://osf.io/qtqpb/overview,"Grahe, J. E., Chalk, H. M., Cramblet Alvarez, L. D., Faas, C., Hermann, A., Ph.D., McFall, J. P., & Molyneux, K. (2019, June 13). EAMMi2 Public Data. https://doi.org/10.17605/OSF.IO/QTQPB"
10.5334/jopd.38,eammi_grahe_2018_physsx,never_assessed,,13.0,3173,,10.5334/jopd.38,https://osf.io/qtqpb/overview,"Grahe, J. E., Chalk, H. M., Cramblet Alvarez, L. D., Faas, C., Hermann, A., Ph.D., McFall, J. P., & Molyneux, K. (2019, June 13). EAMMi2 Public Data. https://doi.org/10.17605/OSF.IO/QTQPB"
10.5334/jopd.38,eammi_grahe_2018_stress,never_assessed,,12.0,3182,,10.5334/jopd.38,https://osf.io/qtqpb/overview,"Grahe, J. E., Chalk, H. M., Cramblet Alvarez, L. D., Faas, C., Hermann, A., Ph.D., McFall, J. P., & Molyneux, K. (2019, June 13). EAMMi2 Public Data. https://doi.org/10.17605/OSF.IO/QTQPB"
10.5334/jopd.54,political_psychology,never_assessed,,37.0,552,,10.5334/jopd.54,https://osf.io/3pwvb/,"Brandt, M. J., Turner-Zwinkels, F. M., & Kubin, E. (2021). Political Psychology Data from a 26-wave Yearlong Longitudinal Study (2019–2020). Journal of Open Psychology Data, 9(1). 10.5334/jopd.54"
10.5334/jopd.56,oxfordcovid_xue_2024_pss,never_assessed,,4.0,1600,,10.5334/jopd.56,https://osf.io/4b85w/,"Parsons, S., Todorovic, A., Lim, M. C., Songco, A., & Fox, E. (2022). Data and protocol for the Oxford Achieving Resilience during COVID-19 (ARC) study. Journal of Open Psychology Data, 10(1), 4-4."
10.5334/jopd.99,mentalrotation_wolf_2024,never_assessed,,64.0,37,,10.5334/jopd.99,https://osf.io/rgvf7/,"Wolf, J. E., & Larsen, M. (2024). A New Procedure and Stimulus Set for Examining Cross-Modality Mental Rotation. Journal of Open Psychology Data, 12(1)."
10.5334/jopd.ab,nit_must_2014,UNAVAILABLE,UNAVAILABLE,284.0,1803,,10.5334/jopd.ab,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/23791,"Must, O., & Must, A. (2014). Data from “Changes in test-taking patterns over time” concerning the Flynn Effect in Estonia. Journal of Open Psychology Data, 2(1), e2. https://doi.org/10.5334/jopd.ab"
10.5334/jopd.ac,iat_difference,BLOCKED,BLOCKED,20.0,19925,,10.5334/jopd.ac,https://osf.io/52qxl/,"Xu, K., Nosek, B., & Greenwald, A. (2014). Psychology data from the race implicit association test on the project implicit demo website. Journal of open psychology data, 2(1)."
10.57760/sciencedb.o00115.00089,chen_2022_cesd,never_assessed,,10.0,77211,10.57760/sciencedb.o00115.00089,,https://download.scidb.cn/download?fileId=63441dc6934f5e4e97ac8f84&path=/V1/Mental health database of college students during COVID-19.sav&fileName=Mental%20health%20database%20of%20college%20students%20during%20COVID-19.sav,"Chen, Y., Zhan, Q., & Liu, Z. (2022). Mental health dataset of college students during COVID-19 [Data set]. Science Data Bank. https://doi.org/10.57760/sciencedb.o00115.00089"
10.57760/sciencedb.o00115.00089,chen_2022_gad,never_assessed,,7.0,77211,10.57760/sciencedb.o00115.00089,,https://download.scidb.cn/download?fileId=63441dc6934f5e4e97ac8f84&path=/V1/Mental health database of college students during COVID-19.sav&fileName=Mental%20health%20database%20of%20college%20students%20during%20COVID-19.sav,"Chen, Y., Zhan, Q., & Liu, Z. (2022). Mental health dataset of college students during COVID-19 [Data set]. Science Data Bank. https://doi.org/10.57760/sciencedb.o00115.00089"
10.6084/m9.figshare.14870235,kern_2021_connectedness,UNAVAILABLE,UNAVAILABLE,9.0,350,10.6084/m9.figshare.14870235.v1,,https://figshare.com/articles/dataset/14870235,Yang et al. (2021). Positive education in the tertiary setting: a case study evaluation of a compulsory year one course to develop [Dataset]. Figshare. DOI: 10.6084/m9.figshare.14870235.v1
10.6084/m9.figshare.14870235,kern_2021_engagement,BLOCKED,BLOCKED,9.0,350,10.6084/m9.figshare.14870235.v1,,https://figshare.com/articles/dataset/14870235,Yang et al. (2021). Positive education in the tertiary setting: a case study evaluation of a compulsory year one course to develop [Dataset]. Figshare. DOI: 10.6084/m9.figshare.14870235.v1
10.6084/m9.figshare.14870235,kern_2021_learning,UNAVAILABLE,UNAVAILABLE,12.0,350,10.6084/m9.figshare.14870235.v1,,https://figshare.com/articles/dataset/14870235,Yang et al. (2021). Positive education in the tertiary setting: a case study evaluation of a compulsory year one course to develop [Dataset]. Figshare. DOI: 10.6084/m9.figshare.14870235.v1
10.6084/m9.figshare.15090891,kalczajanosi_2021_covid_fear,never_assessed,,14.0,1503,10.6084/m9.figshare.15090891,,https://doi.org/10.6084/m9.figshare.15090891.v1,"Kalcza-Janosi, K., Kotta, I., & Marschalko, E. E. (2021). The development and validation of a three-dimensional COVID-19 vaccine hesitancy scale [Data set]. figshare. https://doi.org/10.6084/m9.figshare.15090891.v1"
10.6084/m9.figshare.15090891,kalczajanosi_2021_covid_risk,never_assessed,,12.0,1503,10.6084/m9.figshare.15090891,,https://doi.org/10.6084/m9.figshare.15090891.v1,"Kalcza-Janosi, K., Kotta, I., & Marschalko, E. E. (2021). The development and validation of a three-dimensional COVID-19 vaccine hesitancy scale [Data set]. figshare. https://doi.org/10.6084/m9.figshare.15090891.v1"
10.6084/m9.figshare.15090891,kalczajanosi_2021_vaccine_skepticism,never_assessed,,11.0,1503,10.6084/m9.figshare.15090891,,https://doi.org/10.6084/m9.figshare.15090891.v1,"Kalcza-Janosi, K., Kotta, I., & Marschalko, E. E. (2021). The development and validation of a three-dimensional COVID-19 vaccine hesitancy scale [Data set]. figshare. https://doi.org/10.6084/m9.figshare.15090891.v1"
