"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,19
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,20
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,21
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,22
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,23
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,24
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,25
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,26
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,27
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,28
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,29
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,30
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,31
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,32
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,33
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,34
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,35
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,36
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,37
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,38
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,39
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,40
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,41
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,42
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,43
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Journalist_intelligent","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A journalist, who writes for newspapers, magazines, or news websites or prepares news to be broadcast.",NA,NA,44
