"table","section_id","item","instrument","language","instructions","section_prompt","item_text","item_text_translated","correct_response","option_text","resp"
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm151","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm151","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm151","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm152","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"상대방에게 필요한 일을 부탁하는 것이 불편하지 않다.","It is not uncomfortable to ask the other person to do what they need.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm152","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"상대방에게 필요한 일을 부탁하는 것이 불편하지 않다.","It is not uncomfortable to ask the other person to do what they need.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm152","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"상대방에게 필요한 일을 부탁하는 것이 불편하지 않다.","It is not uncomfortable to ask the other person to do what they need.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm152","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"상대방에게 필요한 일을 부탁하는 것이 불편하지 않다.","It is not uncomfortable to ask the other person to do what they need.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm152","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"상대방에게 필요한 일을 부탁하는 것이 불편하지 않다.","It is not uncomfortable to ask the other person to do what they need.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm153","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm153","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm153","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm153","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm153","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm154","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 처음 만나는 사람이라도 그 사람에 맞춰서 대화할 수 있다.","Even if I am meeting someone for the first time, I can have a conversation tailored to that person.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm154","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 처음 만나는 사람이라도 그 사람에 맞춰서 대화할 수 있다.","Even if I am meeting someone for the first time, I can have a conversation tailored to that person.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm154","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 처음 만나는 사람이라도 그 사람에 맞춰서 대화할 수 있다.","Even if I am meeting someone for the first time, I can have a conversation tailored to that person.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm154","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 처음 만나는 사람이라도 그 사람에 맞춰서 대화할 수 있다.","Even if I am meeting someone for the first time, I can have a conversation tailored to that person.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm154","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 처음 만나는 사람이라도 그 사람에 맞춰서 대화할 수 있다.","Even if I am meeting someone for the first time, I can have a conversation tailored to that person.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm155","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람에게 도움을 받으면 항상 감사를 표시한다.",NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm155","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람에게 도움을 받으면 항상 감사를 표시한다.",NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm155","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람에게 도움을 받으면 항상 감사를 표시한다.",NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm155","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람에게 도움을 받으면 항상 감사를 표시한다.",NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm155","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람에게 도움을 받으면 항상 감사를 표시한다.",NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm156","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 일이 잘 되지 않을 때 다른 사람 탓으로 돌린다.","I blame others when things don't go well.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm156","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 일이 잘 되지 않을 때 다른 사람 탓으로 돌린다.","I blame others when things don't go well.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm156","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 일이 잘 되지 않을 때 다른 사람 탓으로 돌린다.","I blame others when things don't go well.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm156","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 일이 잘 되지 않을 때 다른 사람 탓으로 돌린다.","I blame others when things don't go well.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm156","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 일이 잘 되지 않을 때 다른 사람 탓으로 돌린다.","I blame others when things don't go well.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm157","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm157","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm157","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm157","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm157","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm158","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 상대방의 의견이 타당하다면 내 의견과 다르더라도 받아들인다.",NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm158","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 상대방의 의견이 타당하다면 내 의견과 다르더라도 받아들인다.",NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm158","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 상대방의 의견이 타당하다면 내 의견과 다르더라도 받아들인다.",NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm158","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 상대방의 의견이 타당하다면 내 의견과 다르더라도 받아들인다.",NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm158","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 상대방의 의견이 타당하다면 내 의견과 다르더라도 받아들인다.",NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm159","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm159","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm159","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm159","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm159","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm160","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"문제가 생겼을 때 적절한 해결책을 제시하는 것이 어렵다.","It is difficult to come up with an appropriate solution when a problem arises.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm160","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"문제가 생겼을 때 적절한 해결책을 제시하는 것이 어렵다.","It is difficult to come up with an appropriate solution when a problem arises.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm160","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"문제가 생겼을 때 적절한 해결책을 제시하는 것이 어렵다.","It is difficult to come up with an appropriate solution when a problem arises.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm160","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"문제가 생겼을 때 적절한 해결책을 제시하는 것이 어렵다.","It is difficult to come up with an appropriate solution when a problem arises.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm160","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"문제가 생겼을 때 적절한 해결책을 제시하는 것이 어렵다.","It is difficult to come up with an appropriate solution when a problem arises.",NA,"strongly agree",5
