cbi1,cbi2,cbi3,cbi4,cbi5,cbi6,cbi7,cbi8,cbi9,cbi10,cbi11,cbi12,cbi13,cbi14,cbi15,cbi16,cbi17,cbi18,cbi19,cbi20,cbi21,cbi22,cbi23,cbi24,cbi25,cbi26,cbi27,cbi28,age,gender,study
1,1,1,0,1,1,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,19,1,BigStudy
1,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,19,1,BigStudy
0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,2,3,0,0,0,0,1,0,19,0,BigStudy
1,2,0,1,2,0,0,1,1,0,1,1,1,1,0,0,1,2,1,0,0,0,1,0,0,1,0,1,20,1,BigStudy
0,3,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,23,1,BigStudy
1,2,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,21,1,BigStudy
2,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,21,1,BigStudy
3,1,3,1,2,1,1,0,1,0,2,2,1,3,3,0,3,3,3,0,3,0,3,2,1,2,1,1,18,1,BigStudy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,BigStudy
1,1,0,1,3,2,1,1,3,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,21,1,BigStudy
2,2,0,1,3,0,0,1,3,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,2,1,21,0,BigStudy
1,2,0,1,2,0,0,0,1,1,0,0,1,1,2,0,0,0,2,1,1,0,3,0,0,1,0,1,41,1,BigStudy
3,2,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,2,0,0,0,1,0,19,1,BigStudy
3,2,0,1,3,1,0,0,3,0,1,0,0,0,0,0,1,2,3,1,1,0,2,0,0,3,0,1,19,1,BigStudy
1,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,19,1,BigStudy
0,0,0,0,1,0,1,1,3,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,22,1,BigStudy
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,19,1,BigStudy
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,0,BigStudy
2,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,1,1,2,0,42,1,BigStudy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,1,BigStudy
1,3,0,2,3,1,1,1,3,0,0,0,0,2,0,0,3,1,3,0,2,0,2,0,0,2,0,3,20,1,BigStudy
0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20,0,BigStudy
2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,24,0,BigStudy
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,21,0,BigStudy
1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29,1,BigStudy
0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,1,2,2,0,0,3,0,1,0,0,1,22,1,BigStudy
0,2,0,1,2,1,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,1,0,1,50,1,BigStudy
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,19,0,BigStudy
1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,20,1,BigStudy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,BigStudy
1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,1,BigStudy
3,1,0,1,3,1,0,0,0,0,1,1,0,1,0,3,1,0,1,0,0,0,1,1,0,0,0,1,19,1,BigStudy
0,1,0,0,3,0,0,0,2,0,0,0,0,1,0,1,1,1,1,2,1,1,3,0,0,2,0,1,25,1,BigStudy
1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,0,BigStudy
2,1,0,1,3,0,1,1,1,2,2,0,3,0,0,1,0,0,0,1,3,3,2,0,0,1,2,2,21,1,BigStudy
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,1,BigStudy
2,3,0,1,3,1,2,1,3,0,1,1,3,0,0,1,3,2,2,3,3,0,3,2,0,3,1,2,18,1,BigStudy
0,0,1,2,3,3,3,2,2,1,0,0,1,2,2,3,3,2,2,3,0,0,0,1,2,1,1,1,19,1,BigStudy
1,3,1,1,3,2,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,2,2,0,0,0,1,18,1,BigStudy
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,22,0,BigStudy
1,0,1,0,3,0,3,1,3,0,1,1,1,3,0,1,0,0,0,0,1,0,0,1,0,3,0,2,19,0,BigStudy
3,3,0,1,1,0,3,0,3,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,19,1,BigStudy
3,3,1,1,3,0,0,0,3,2,0,0,3,2,0,0,3,3,3,3,3,3,2,0,3,3,3,1,49,1,BigStudy
1,2,2,1,1,0,0,0,1,0,1,1,2,2,1,2,0,0,0,0,2,1,0,0,0,0,0,0,20,1,BigStudy
1,2,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,21,1,BigStudy
3,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,22,1,BigStudy
0,2,0,1,3,1,1,1,0,0,3,1,0,1,1,1,3,2,0,3,1,3,3,0,1,1,1,3,38,1,BigStudy
1,1,0,0,1,1,0,0,2,0,0,0,1,0,1,1,1,2,1,0,0,0,2,0,0,0,2,2,23,1,BigStudy
3,1,1,2,2,2,3,1,0,0,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,2,2,20,1,BigStudy
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20,0,BigStudy
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,23,1,BigStudy
1,1,0,1,3,1,0,1,3,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,1,0,0,30,1,BigStudy
3,1,0,0,3,0,1,3,2,2,1,1,2,1,1,0,0,0,2,2,2,0,2,3,0,3,1,2,19,1,BigStudy
2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,2,1,2,0,0,19,1,BigStudy
2,2,0,0,2,0,1,0,3,0,1,0,0,1,0,1,2,0,0,2,1,0,2,1,0,1,2,1,18,1,BigStudy
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,1,BigStudy
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,BigStudy
0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,2,0,0,2,1,0,0,0,0,0,18,1,BigStudy
0,0,0,1,2,2,0,0,3,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,2,0,20,0,BigStudy
1,1,0,1,2,0,1,0,2,0,1,1,0,1,0,0,0,1,2,2,2,1,0,0,0,0,1,1,21,0,BigStudy
3,2,0,1,2,2,1,1,2,0,1,0,1,2,2,2,0,3,3,2,2,3,3,3,0,2,2,3,21,1,BigStudy
2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,2,3,0,0,0,2,0,0,0,0,2,22,1,BigStudy
1,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,0,1,24,1,BigStudy
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,BigStudy
1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,1,1,1,1,1,0,2,1,1,1,1,21,0,BigStudy
1,0,0,0,0,0,0,0,2,2,0,1,0,1,1,1,0,0,0,1,2,2,1,1,0,0,0,0,21,0,BigStudy
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,2,1,2,0,0,0,0,0,0,0,1,1,0,31,0,BigStudy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,BigStudy
0,1,0,1,1,0,1,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,22,1,BigStudy
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,1,BigStudy
3,1,1,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0,2,1,0,0,1,1,1,1,0,0,19,0,BigStudy
1,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,1,1,3,2,0,0,0,0,0,1,1,21,0,BigStudy
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19,0,BigStudy
1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,1,BigStudy
0,3,0,0,3,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,20,1,BigStudy
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22,1,BigStudy
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,20,0,BigStudy
0,1,0,1,2,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,2,22,1,BigStudy
1,3,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,2,1,1,22,1,BigStudy
1,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18,0,BigStudy
1,3,1,2,2,0,2,2,3,1,2,2,3,2,3,1,3,1,2,3,3,0,3,0,0,1,0,1,20,1,BigStudy
0,3,0,2,3,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,0,0,0,0,21,1,BigStudy
0,0,0,1,3,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,19,1,BigStudy
3,1,0,1,1,0,1,0,3,1,0,0,1,0,0,2,1,1,1,0,1,0,1,0,1,1,0,1,43,1,BigStudy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,BigStudy
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,1,2,1,1,0,1,0,1,18,1,BigStudy
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25,1,BigStudy
2,1,3,2,2,2,2,2,1,1,3,2,3,1,0,0,1,2,3,2,1,0,1,2,3,2,1,0,21,1,BigStudy
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,1,BigStudy
1,1,1,1,3,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,23,1,BigStudy
3,3,3,3,3,3,3,3,3,0,2,0,3,3,3,3,3,3,3,0,0,2,3,3,0,3,3,3,33,1,BigStudy
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,BigStudy
1,1,1,1,2,0,2,0,1,0,3,0,1,0,0,2,2,0,0,0,0,0,2,0,0,0,0,3,23,1,BigStudy
0,3,0,1,2,0,0,0,0,2,2,0,0,1,0,0,1,0,2,0,1,3,2,0,2,0,0,1,19,1,BigStudy
0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,2,25,1,BigStudy
1,2,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,19,1,BigStudy
1,3,0,1,2,0,0,0,3,0,0,0,1,0,0,0,1,2,0,0,3,1,3,0,0,3,1,1,23,1,BigStudy
2,3,2,2,3,2,1,1,0,1,2,1,1,2,0,0,0,0,1,0,0,3,2,1,0,0,0,1,21,1,BigStudy
1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,2,1,3,3,1,0,22,1,BigStudy
1,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,0,1,1,0,1,1,1,21,1,BigStudy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,BigStudy
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,1,BigStudy
0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,1,2,0,0,20,1,BigStudy
0,1,0,0,3,0,0,0,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,19,0,BigStudy
0,3,0,0,3,0,0,3,3,1,0,0,0,0,1,1,0,1,0,0,2,1,3,0,3,0,0,0,18,1,BigStudy
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,19,1,BigStudy
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21,0,BigStudy
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,23,1,BigStudy
1,2,1,1,3,2,1,0,3,0,1,1,1,1,0,2,0,0,0,3,3,2,1,0,1,2,0,0,19,1,BigStudy
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,1,BigStudy
0,3,0,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,19,1,BigStudy
2,0,0,0,2,0,1,2,2,0,1,0,0,1,0,0,1,0,3,1,1,1,1,0,2,3,1,0,18,1,BigStudy
3,1,3,0,2,1,1,2,0,0,3,3,0,0,0,0,0,0,3,1,1,2,2,3,0,3,0,0,19,1,BigStudy
0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,2,1,0,3,1,1,1,0,0,1,0,0,22,1,BigStudy
1,2,1,1,3,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,1,BigStudy
2,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,3,1,0,0,0,2,19,0,BigStudy
3,2,0,3,3,2,3,3,1,1,2,2,2,3,0,0,3,2,1,1,1,0,2,2,0,3,0,3,19,1,BigStudy
0,2,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,1,BigStudy
3,2,1,0,3,2,1,1,3,0,2,2,0,3,0,0,1,0,3,3,0,3,3,3,0,2,2,2,18,1,BigStudy
2,3,1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,1,1,34,0,BigStudy
1,1,0,0,2,0,1,0,1,0,1,1,0,2,2,0,2,0,0,1,0,0,2,1,1,2,1,2,27,0,BigStudy
1,2,0,1,0,0,0,0,3,0,1,0,0,3,0,0,1,1,0,3,0,1,2,1,0,1,0,1,21,1,BigStudy
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,BigStudy
1,3,0,1,3,1,0,0,3,1,0,0,0,2,0,0,3,1,0,2,3,0,3,1,0,1,1,1,18,1,BigStudy
0,3,0,3,3,1,0,1,1,1,0,0,2,3,0,0,0,3,3,3,1,0,3,2,0,0,0,1,19,1,BigStudy
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,BigStudy
1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,20,1,BigStudy
1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,2,0,1,1,21,0,BigStudy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21,1,BigStudy
3,3,1,3,3,1,1,1,3,0,3,1,1,3,1,3,3,3,3,0,0,2,3,3,1,3,3,3,32,1,BigStudy
1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,2,1,1,1,0,1,0,1,2,0,18,0,BigStudy
0,2,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,20,1,BigStudy
3,3,2,3,1,3,3,0,3,2,0,0,1,2,0,0,0,0,0,0,3,1,3,3,0,0,1,1,18,1,BigStudy
3,2,0,0,3,0,1,2,0,0,2,2,1,1,0,0,0,3,0,1,0,0,3,3,0,1,0,3,18,1,BigStudy
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,24,1,BigStudy
1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,2,0,0,0,0,2,1,0,1,0,1,30,1,BigStudy
0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,BigStudy
1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,18,1,BigStudy
1,2,0,0,1,1,0,2,0,0,1,1,0,3,0,0,0,2,1,1,0,0,0,2,0,1,0,0,21,0,BigStudy
1,1,0,2,1,0,1,0,3,1,1,1,1,2,1,1,2,1,3,3,3,1,3,1,0,3,1,2,18,0,BigStudy
0,1,0,1,3,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,1,18,1,BigStudy
1,2,0,1,3,0,0,1,3,1,1,0,1,0,0,1,1,3,0,1,2,3,1,3,0,1,1,3,18,1,BigStudy
3,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,3,0,0,18,1,BigStudy
1,3,0,3,3,1,0,1,1,0,1,0,2,2,0,2,1,2,1,0,1,0,3,1,0,0,0,1,19,1,BigStudy
0,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,2,2,0,0,1,1,19,1,BigStudy
1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,20,1,BigStudy
2,2,0,1,2,0,0,1,3,1,1,0,1,1,0,1,1,0,2,3,3,2,0,1,2,1,1,0,19,0,BigStudy
0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,23,1,BigStudy
0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,19,0,BigStudy
0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,BigStudy
0,0,0,0,3,1,0,1,3,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,22,1,BigStudy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,BigStudy
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,2,0,0,1,0,1,23,1,BigStudy
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,19,1,BigStudy
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,35,0,BigStudy
0,3,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,BigStudy
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,21,1,BigStudy
1,2,0,1,1,1,1,0,2,0,0,0,1,1,0,1,1,1,0,0,0,2,0,0,1,0,0,1,19,1,BigStudy
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,19,0,BigStudy
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,1,BigStudy
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,BigStudy
1,3,0,1,3,0,0,0,2,0,0,0,0,1,0,0,2,0,1,2,0,1,1,0,0,1,0,1,19,1,BigStudy
3,3,2,1,3,0,3,0,3,1,2,2,2,3,1,3,3,1,2,1,1,1,3,3,1,3,2,1,21,1,BigStudy
0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,23,0,BigStudy
0,0,1,1,1,0,0,0,1,2,2,2,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,22,0,BigStudy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,BigStudy
0,3,1,3,3,1,1,1,3,0,2,2,1,0,1,3,3,2,0,1,0,3,2,2,0,1,0,2,22,1,BigStudy
1,1,2,0,1,1,0,0,2,0,0,0,1,2,0,2,0,0,1,3,1,0,1,1,0,0,3,2,22,0,BigStudy
1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,3,0,2,1,21,1,BigStudy
3,3,0,3,3,0,3,0,3,1,2,2,0,3,0,3,1,2,3,3,3,0,3,0,0,2,0,1,18,1,BigStudy
0,1,0,0,3,3,0,0,0,0,0,0,2,0,0,0,2,3,0,1,0,0,1,0,0,0,0,1,30,1,BigStudy
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,BigStudy
0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,1,BigStudy
0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,0,BigStudy
0,2,0,3,3,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,20,1,BigStudy
0,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,1,BigStudy
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,1,BigStudy
2,2,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,1,0,19,1,BigStudy
1,3,0,1,2,0,0,0,2,0,0,0,0,1,0,0,2,3,0,0,1,0,1,0,0,0,0,1,21,1,BigStudy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,BigStudy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,BigStudy
0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,21,0,BigStudy
0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,1,0,3,3,0,3,0,0,0,0,0,21,1,BigStudy
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,1,BigStudy
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,BigStudy
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,BigStudy
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,1,BigStudy
0,0,0,1,1,0,0,1,3,0,1,0,0,0,0,0,0,0,1,2,0,3,1,1,0,0,0,0,19,1,BigStudy
2,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,1,BigStudy
1,3,0,2,3,2,1,0,3,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,21,1,BigStudy
1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,BigStudy
3,3,0,1,3,1,2,3,3,3,3,3,1,3,0,0,0,1,3,3,3,3,3,3,1,3,1,2,18,1,BigStudy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,BigStudy
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,24,0,BigStudy
1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,19,1,BigStudy
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,1,BigStudy
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,2,0,0,19,1,BigStudy
2,3,0,1,1,0,0,0,1,0,0,0,1,3,1,1,1,1,2,2,1,2,2,0,0,3,1,0,18,1,BigStudy
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,18,1,BigStudy
1,1,2,1,1,1,1,1,1,1,2,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,19,0,BigStudy
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,BigStudy
2,3,0,0,3,0,0,1,3,0,1,0,1,0,0,0,2,1,2,3,1,3,3,0,1,3,0,1,18,1,BigStudy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,BigStudy
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,26,1,BigStudy
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,1,BigStudy
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,BigStudy
1,1,0,1,1,0,3,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,3,0,0,3,2,3,20,1,BigStudy
2,3,0,0,3,0,0,3,2,0,1,0,0,1,0,0,1,0,1,0,2,0,3,1,0,1,1,1,18,1,BigStudy
2,1,1,2,2,0,0,2,3,3,1,0,1,2,2,1,3,0,0,1,2,1,1,1,0,2,2,3,19,1,BigStudy
