cbi1,cbi2,cbi3,cbi4,cbi5,cbi6,cbi7,cbi8,cbi9,cbi10,cbi11,cbi12,cbi13,cbi14,cbi15,cbi16,cbi17,cbi18,cbi19,cbi20,cbi21,cbi22,cbi23,cbi24,cbi25,cbi26,cbi27,cbi28,age,gender,study,id
0,3,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,2,1,0,0,1,0,26.0,1,BigStudy,student_1152
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,23.0,1,BigStudy,student_1153
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,BigStudy,student_1154
2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,3,1,2,0,0,0,0,0,19.0,1,BigStudy,student_1155
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1,BigStudy,student_1156
0,2,0,1,3,3,3,1,1,0,0,1,0,0,0,0,1,2,1,1,0,0,2,0,0,0,0,1,18.0,1,BigStudy,student_1157
1,1,2,1,1,0,1,2,3,3,3,2,2,2,3,3,2,3,1,2,1,2,2,1,2,2,3,2,18.0,0,BigStudy,student_1158
1,3,0,0,2,1,1,1,2,0,1,0,2,2,0,0,3,2,1,3,1,3,3,1,0,0,0,0,19.0,1,BigStudy,student_1159
0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.0,1,BigStudy,student_1160
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,24.0,1,BigStudy,student_1161
3,3,1,1,3,1,0,0,0,0,3,1,0,1,0,0,3,1,3,0,0,3,0,3,0,3,0,3,26.0,1,BigStudy,student_1162
1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,21.0,1,BigStudy,student_1163
1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18.0,1,BigStudy,student_1164
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,20.0,1,BigStudy,student_1165
3,3,0,1,1,0,1,0,3,0,0,0,0,3,0,1,1,1,1,3,1,2,3,0,0,2,1,0,20.0,1,BigStudy,student_1166
0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.0,1,BigStudy,student_1167
0,3,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0,22.0,1,BigStudy,student_1168
1,1,0,2,2,1,0,0,1,1,0,0,1,2,0,1,2,3,3,1,1,3,2,1,0,0,0,1,22.0,1,BigStudy,student_1169
1,1,0,1,2,0,1,0,2,0,0,0,0,0,0,0,3,0,0,1,1,0,3,1,0,1,1,0,19.0,1,BigStudy,student_1170
1,1,1,0,3,1,0,3,2,0,0,0,2,2,0,1,2,3,3,2,2,3,3,0,0,2,1,2,20.0,1,BigStudy,student_1171
1,1,1,1,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,1,3,1,0,0,2,0,0,22.0,0,BigStudy,student_1172
3,3,0,1,3,2,3,1,1,0,2,2,0,3,1,1,3,3,3,3,1,1,2,2,1,1,1,3,21.0,1,BigStudy,student_1173
3,3,3,1,0,1,3,0,0,0,0,3,3,0,0,2,1,3,3,0,1,1,3,2,2,3,2,2,18.0,1,BigStudy,student_1174
2,2,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,0,2,2,2,1,1,0,0,3,2,2,21.0,0,BigStudy,student_1175
0,2,0,1,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,3,2,2,0,0,0,1,22.0,1,BigStudy,student_1176
3,3,2,0,3,0,2,2,3,0,0,0,3,3,3,3,3,3,3,3,3,2,3,3,0,1,3,1,59.0,1,BigStudy,student_1177
0,2,3,3,3,0,0,3,3,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,0,0,2,19.0,1,BigStudy,student_1178
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,24.0,1,BigStudy,student_1179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,BigStudy,student_1180
2,3,1,1,3,2,1,0,1,0,0,0,0,0,0,3,3,2,2,0,0,0,3,0,0,0,1,1,20.0,1,BigStudy,student_1181
1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,2,21.0,1,BigStudy,student_1182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,1,BigStudy,student_1183
0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,19.0,1,BigStudy,student_1184
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20.0,1,BigStudy,student_1185
1,3,1,1,2,1,2,2,2,2,2,2,0,2,0,2,1,1,1,2,2,2,2,2,2,2,0,1,21.0,1,BigStudy,student_1186
1,1,1,0,3,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,26.0,0,BigStudy,student_1187
0,0,3,0,1,0,2,3,3,0,1,0,0,3,1,0,3,1,1,3,3,3,3,3,3,0,0,0,27.0,1,BigStudy,student_1188
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1,BigStudy,student_1189
2,2,0,1,2,0,0,0,3,0,3,3,0,3,0,3,3,3,0,0,1,2,2,3,0,3,0,1,23.0,1,BigStudy,student_1190
3,1,0,0,0,0,0,0,3,1,1,0,0,3,0,0,0,0,3,3,3,2,0,2,0,3,0,2,24.0,0,BigStudy,student_1191
0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23.0,0,BigStudy,student_1192
0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0,0,BigStudy,student_1193
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,19.0,1,BigStudy,student_1194
3,1,0,1,3,0,1,3,3,0,3,1,0,1,0,1,0,0,0,0,1,0,3,3,0,3,0,0,20.0,1,BigStudy,student_1195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,BigStudy,student_1196
1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,18.0,1,BigStudy,student_1197
1,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,2,3,2,1,0,0,1,2,0,2,24.0,0,BigStudy,student_1198
3,1,2,0,2,1,2,0,0,0,3,3,2,2,1,2,2,1,3,1,0,0,1,1,0,1,1,0,21.0,1,BigStudy,student_1199
1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,1,1,1,19.0,1,BigStudy,student_1200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1,BigStudy,student_1201
1,3,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,22.0,1,BigStudy,student_1202
3,1,0,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,1,3,28.0,0,BigStudy,student_1203
0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,1,BigStudy,student_1204
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,BigStudy,student_1205
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,1,BigStudy,student_1206
1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,19.0,1,BigStudy,student_1207
1,3,1,1,2,2,0,2,3,0,1,0,1,0,0,1,2,2,1,3,3,1,2,0,0,1,2,2,27.0,1,BigStudy,student_1208
0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,24.0,1,BigStudy,student_1209
1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,32.0,1,BigStudy,student_1210
1,3,0,1,1,0,1,0,3,0,0,0,1,3,0,0,1,2,1,0,1,0,3,0,0,1,0,0,20.0,1,BigStudy,student_1211
1,1,0,1,2,1,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20.0,1,BigStudy,student_1212
2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2,0,1,18.0,1,BigStudy,student_1213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,BigStudy,student_1214
1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,2,23.0,1,BigStudy,student_1215
0,2,2,3,3,1,1,0,0,0,1,0,0,0,1,3,3,3,3,0,0,3,2,1,1,0,0,0,38.0,1,BigStudy,student_1216
0,1,0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,1,1,1,0,0,0,1,0,18.0,0,BigStudy,student_1217
1,1,1,1,1,1,1,1,2,0,3,2,1,1,0,1,0,0,1,2,2,1,3,3,2,1,1,0,19.0,1,BigStudy,student_1218
2,3,1,3,3,1,1,0,0,0,2,1,1,0,0,0,2,0,0,1,0,0,3,2,0,0,2,2,19.0,1,BigStudy,student_1219
3,3,0,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,20.0,1,BigStudy,student_1220
0,1,1,2,1,0,0,0,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,22.0,1,BigStudy,student_1221
2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,BigStudy,student_1222
1,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,3,0,0,0,0,1,19.0,1,BigStudy,student_1223
0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,2,0,2,0,0,0,0,0,18.0,1,BigStudy,student_1224
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.0,1,BigStudy,student_1225
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23.0,1,BigStudy,student_1226
3,1,2,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,1,2,0,0,1,2,2,0,18.0,0,BigStudy,student_1227
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,22.0,1,BigStudy,student_1228
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,30.0,1,BigStudy,student_1229
1,2,1,0,3,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,19.0,0,BigStudy,student_1230
1,1,0,0,0,0,3,0,3,0,1,1,0,1,0,0,1,1,3,3,3,0,1,2,0,0,0,0,22.0,1,BigStudy,student_1231
3,3,2,1,3,0,3,1,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,1,3,2,59.0,1,BigStudy,student_1232
0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,3,1,0,0,0,0,40.0,1,BigStudy,student_1233
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,22.0,1,BigStudy,student_1234
0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,22.0,1,BigStudy,student_1235
2,0,0,0,0,0,0,1,3,0,2,1,0,0,0,0,0,0,3,3,0,1,0,1,0,0,0,0,23.0,0,BigStudy,student_1236
1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,23.0,1,BigStudy,student_1237
1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,3,0,2,0,0,2,0,0,2,0,2,20.0,1,BigStudy,student_1238
0,3,0,1,3,3,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,2,22.0,1,BigStudy,student_1239
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,22.0,1,BigStudy,student_1240
3,3,0,1,3,1,1,0,3,0,1,0,1,3,0,0,3,1,2,3,3,2,3,1,3,3,0,3,19.0,1,BigStudy,student_1241
1,2,0,1,2,1,1,1,2,0,1,0,1,1,0,3,0,2,3,0,3,1,1,0,0,2,0,0,21.0,1,BigStudy,student_1242
1,3,0,0,1,1,1,1,3,0,2,2,2,1,0,0,1,1,0,2,3,3,3,0,1,0,0,1,30.0,1,BigStudy,student_1243
3,3,3,0,1,0,2,0,3,0,1,0,2,0,0,3,2,1,1,2,1,1,0,0,0,1,1,1,20.0,1,BigStudy,student_1244
2,2,1,1,2,0,3,0,3,0,1,1,1,2,0,1,0,2,3,0,2,1,0,0,0,3,0,0,22.0,1,BigStudy,student_1245
1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,1,0,2,20.0,1,BigStudy,student_1246
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.0,0,BigStudy,student_1247
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0,1,BigStudy,student_1248
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,27.0,1,BigStudy,student_1249
2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,2,0,0,0,2,19.0,0,BigStudy,student_1250
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,23.0,1,BigStudy,student_1251
0,0,0,0,2,0,2,2,2,0,2,2,2,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,24.0,1,BigStudy,student_1252
1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,23.0,0,BigStudy,student_1253
1,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,20.0,1,BigStudy,student_1254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,0,BigStudy,student_1255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.0,1,BigStudy,student_1256
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24.0,0,BigStudy,student_1257
1,1,1,0,1,1,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,19.0,1,BigStudy,student_1258
1,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,19.0,1,BigStudy,student_1259
0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,2,3,0,0,0,0,1,0,19.0,0,BigStudy,student_1260
1,2,0,1,2,0,0,1,1,0,1,1,1,1,0,0,1,2,1,0,0,0,1,0,0,1,0,1,20.0,1,BigStudy,student_1261
0,3,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,23.0,1,BigStudy,student_1262
1,2,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,21.0,1,BigStudy,student_1263
2,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,21.0,1,BigStudy,student_1264
3,1,3,1,2,1,1,0,1,0,2,2,1,3,3,0,3,3,3,0,3,0,3,2,1,2,1,1,18.0,1,BigStudy,student_1265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0,0,BigStudy,student_1266
1,1,0,1,3,2,1,1,3,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,21.0,1,BigStudy,student_1267
2,2,0,1,3,0,0,1,3,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,2,1,21.0,0,BigStudy,student_1268
1,2,0,1,2,0,0,0,1,1,0,0,1,1,2,0,0,0,2,1,1,0,3,0,0,1,0,1,41.0,1,BigStudy,student_1269
3,2,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,2,0,0,0,1,0,19.0,1,BigStudy,student_1270
3,2,0,1,3,1,0,0,3,0,1,0,0,0,0,0,1,2,3,1,1,0,2,0,0,3,0,1,19.0,1,BigStudy,student_1271
1,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,19.0,1,BigStudy,student_1272
0,0,0,0,1,0,1,1,3,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,22.0,1,BigStudy,student_1273
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,19.0,1,BigStudy,student_1274
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19.0,0,BigStudy,student_1275
2,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,1,1,2,0,42.0,1,BigStudy,student_1276
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.0,1,BigStudy,student_1277
1,3,0,2,3,1,1,1,3,0,0,0,0,2,0,0,3,1,3,0,2,0,2,0,0,2,0,3,20.0,1,BigStudy,student_1278
0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20.0,0,BigStudy,student_1279
2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,24.0,0,BigStudy,student_1280
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,21.0,0,BigStudy,student_1281
1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29.0,1,BigStudy,student_1282
0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,1,2,2,0,0,3,0,1,0,0,1,22.0,1,BigStudy,student_1283
0,2,0,1,2,1,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,1,0,1,50.0,1,BigStudy,student_1284
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,19.0,0,BigStudy,student_1285
1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,20.0,1,BigStudy,student_1286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,BigStudy,student_1287
1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20.0,1,BigStudy,student_1288
3,1,0,1,3,1,0,0,0,0,1,1,0,1,0,3,1,0,1,0,0,0,1,1,0,0,0,1,19.0,1,BigStudy,student_1289
0,1,0,0,3,0,0,0,2,0,0,0,0,1,0,1,1,1,1,2,1,1,3,0,0,2,0,1,25.0,1,BigStudy,student_1290
1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19.0,0,BigStudy,student_1291
2,1,0,1,3,0,1,1,1,2,2,0,3,0,0,1,0,0,0,1,3,3,2,0,0,1,2,2,21.0,1,BigStudy,student_1292
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21.0,1,BigStudy,student_1293
2,3,0,1,3,1,2,1,3,0,1,1,3,0,0,1,3,2,2,3,3,0,3,2,0,3,1,2,18.0,1,BigStudy,student_1294
0,0,1,2,3,3,3,2,2,1,0,0,1,2,2,3,3,2,2,3,0,0,0,1,2,1,1,1,19.0,1,BigStudy,student_1295
1,3,1,1,3,2,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,2,2,0,0,0,1,18.0,1,BigStudy,student_1296
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,22.0,0,BigStudy,student_1297
1,0,1,0,3,0,3,1,3,0,1,1,1,3,0,1,0,0,0,0,1,0,0,1,0,3,0,2,19.0,0,BigStudy,student_1298
3,3,0,1,1,0,3,0,3,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,19.0,1,BigStudy,student_1299
3,3,1,1,3,0,0,0,3,2,0,0,3,2,0,0,3,3,3,3,3,3,2,0,3,3,3,1,49.0,1,BigStudy,student_1300
1,2,2,1,1,0,0,0,1,0,1,1,2,2,1,2,0,0,0,0,2,1,0,0,0,0,0,0,20.0,1,BigStudy,student_1301
1,2,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,21.0,1,BigStudy,student_1302
3,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,22.0,1,BigStudy,student_1303
0,2,0,1,3,1,1,1,0,0,3,1,0,1,1,1,3,2,0,3,1,3,3,0,1,1,1,3,38.0,1,BigStudy,student_1304
1,1,0,0,1,1,0,0,2,0,0,0,1,0,1,1,1,2,1,0,0,0,2,0,0,0,2,2,23.0,1,BigStudy,student_1305
3,1,1,2,2,2,3,1,0,0,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,2,2,20.0,1,BigStudy,student_1306
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20.0,0,BigStudy,student_1307
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,23.0,1,BigStudy,student_1308
1,1,0,1,3,1,0,1,3,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,1,0,0,30.0,1,BigStudy,student_1309
3,1,0,0,3,0,1,3,2,2,1,1,2,1,1,0,0,0,2,2,2,0,2,3,0,3,1,2,19.0,1,BigStudy,student_1310
2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,2,1,2,0,0,19.0,1,BigStudy,student_1311
2,2,0,0,2,0,1,0,3,0,1,0,0,1,0,1,2,0,0,2,1,0,2,1,0,1,2,1,18.0,1,BigStudy,student_1312
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.0,1,BigStudy,student_1313
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.0,0,BigStudy,student_1314
0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,2,0,0,2,1,0,0,0,0,0,18.0,1,BigStudy,student_1315
0,0,0,1,2,2,0,0,3,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,2,0,20.0,0,BigStudy,student_1316
1,1,0,1,2,0,1,0,2,0,1,1,0,1,0,0,0,1,2,2,2,1,0,0,0,0,1,1,21.0,0,BigStudy,student_1317
3,2,0,1,2,2,1,1,2,0,1,0,1,2,2,2,0,3,3,2,2,3,3,3,0,2,2,3,21.0,1,BigStudy,student_1318
2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,2,3,0,0,0,2,0,0,0,0,2,22.0,1,BigStudy,student_1319
1,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,0,1,24.0,1,BigStudy,student_1320
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1,BigStudy,student_1321
1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,1,1,1,1,1,0,2,1,1,1,1,21.0,0,BigStudy,student_1322
1,0,0,0,0,0,0,0,2,2,0,1,0,1,1,1,0,0,0,1,2,2,1,1,0,0,0,0,21.0,0,BigStudy,student_1323
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,2,1,2,0,0,0,0,0,0,0,1,1,0,31.0,0,BigStudy,student_1324
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,1,BigStudy,student_1325
0,1,0,1,1,0,1,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,22.0,1,BigStudy,student_1326
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.0,1,BigStudy,student_1327
3,1,1,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0,2,1,0,0,1,1,1,1,0,0,19.0,0,BigStudy,student_1328
1,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,1,1,3,2,0,0,0,0,0,1,1,21.0,0,BigStudy,student_1329
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19.0,0,BigStudy,student_1330
1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29.0,1,BigStudy,student_1331
0,3,0,0,3,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,20.0,1,BigStudy,student_1332
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22.0,1,BigStudy,student_1333
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,20.0,0,BigStudy,student_1334
0,1,0,1,2,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,2,22.0,1,BigStudy,student_1335
1,3,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,2,1,1,22.0,1,BigStudy,student_1336
1,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18.0,0,BigStudy,student_1337
1,3,1,2,2,0,2,2,3,1,2,2,3,2,3,1,3,1,2,3,3,0,3,0,0,1,0,1,20.0,1,BigStudy,student_1338
0,3,0,2,3,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,0,0,0,0,21.0,1,BigStudy,student_1339
0,0,0,1,3,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,19.0,1,BigStudy,student_1340
