"table","section_id","item","instrument","instructions","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp","language"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,240,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,270,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,300,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,360,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,390,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,420,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,480,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,520,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,540,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,600,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,720,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,1200,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","El día de ayer ¿cocinó, lavó la loza o limpió la cocina?","Yesterday, did you cook, wash the dishes or clean the kitchen?",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","El día de ayer ¿cocinó, lavó la loza o limpió la cocina?","Yesterday, did you cook, wash the dishes or clean the kitchen?",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,1,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,2,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,3,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,4,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,5,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,6,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,7,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,8,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,10,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,12,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,15,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,20,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,25,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,30,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,33,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,35,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,39,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,40,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,45,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,50,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,55,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,60,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,70,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,75,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,80,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u3_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, cocinó, lavó la loza o limpió la cocina?","For how long did you cook, wash the dishes or clean the kitchen?",NA,NA,NA,85,"Spanish"
