"table","instrument","instructions","section_id","section_prompt","item","item_text","correct_response","resp","option_text"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES11","Dolce & Gabbana",NA,2,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES11","Dolce & Gabbana",NA,3,"Somewhat familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES11","Dolce & Gabbana",NA,4,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES11","Dolce & Gabbana",NA,5,"Very familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES12","Vivienne Westwood",NA,1,"Never heard of it"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES12","Vivienne Westwood",NA,2,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES12","Vivienne Westwood",NA,3,"Somewhat familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES12","Vivienne Westwood",NA,4,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES12","Vivienne Westwood",NA,5,"Very familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES13","Versace",NA,1,"Never heard of it"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES13","Versace",NA,2,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES13","Versace",NA,3,"Somewhat familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES13","Versace",NA,4,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES13","Versace",NA,5,"Very familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES14","Isaac Mizrahi",NA,1,"Never heard of it"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES14","Isaac Mizrahi",NA,2,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES14","Isaac Mizrahi",NA,3,"Somewhat familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_5","Clothing Designers:","FAMDES14","Isaac Mizrahi",NA,4,NA
