"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othcool","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will think that I am ...",NA,"very cool",7
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othdist","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will ...",NA,"keep their distance",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othdist","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othdist","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othdist","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othdist","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will ...",NA,NA,5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othdist","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will ...",NA,NA,6
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othdist","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, others will ...",NA,"come close to me",7
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","otherinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of other people infecting me with the coronavirus is ...",NA,"very low",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","otherinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of other people infecting me with the coronavirus is ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","otherinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of other people infecting me with the coronavirus is ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","otherinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of other people infecting me with the coronavirus is ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","otherinf","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of other people infecting me with the coronavirus is ...",NA,"very high",5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othhappy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will make other people ...",NA,"very sad",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othhappy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will make other people ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othhappy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will make other people ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othhappy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will make other people ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othhappy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will make other people ...",NA,NA,5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othhappy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will make other people ...",NA,NA,6
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othhappy","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will make other people ...",NA,"very happy",7
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othjudge","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, other people will judge me ...",NA,"very negatively",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othjudge","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, other people will judge me ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othjudge","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, other people will judge me ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othjudge","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, other people will judge me ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othjudge","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, other people will judge me ...",NA,NA,5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othjudge","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, other people will judge me ...",NA,NA,6
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","othjudge","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, other people will judge me ...",NA,"very positively",7
