_key,source,title,url,doi,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,license,refined_flag,refined_reason
10.6084/m9.figshare.31979796.v2,figshare,Invisible Distractors Interact with Working Memory Content,https://figshare.com/articles/dataset/Invisible_distractors_interact_with_working_memory_content/31979796,10.6084/m9.figshare.31979796.v2,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",128480.0,12848.0,10.0,1.0,DF_V4.2.csv,0.0,,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
10.6084/m9.figshare.31441318.v1,figshare,Personality and situational predictors of insider threat: a vignette study,https://tandf.figshare.com/articles/dataset/Personality_and_situational_predictors_of_insider_threat_a_vignette_study/31441318,10.6084/m9.figshare.31441318.v1,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",1330.0,35.0,38.0,1.0,raup_a_2628384_sm5584.xlsx,0.0,,aggregate_continuous,Response has >50 unique values and very few apparent participants — likely a summary / aggregate file with continuous measures
10.6084/m9.figshare.30944546.v1,figshare,Spanish Versions of the 32-Item Hypomania Checklist (HCL-32) and the Mood Disorder Questionnaire (MDQ) for bipolar disorder in Outpatients,https://figshare.com/articles/dataset/Spanish_Versions_of_the_32-Item_Hypomania_Checklist_HCL-32_and_the_Mood_Disorder_Questionnaire_MDQ_for_bipolar_disorder_in_Outpatients/30944546,10.6084/m9.figshare.30944546.v1,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",21974.0,65.0,60.0,5.6344,Database.xlsx,0.0,,worth_retrying,"dup_id_item fail but n_participants=65, ratio=5.6× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
10.3389/fpsyg.2022.1014794.s001,figshare,Data_Sheet_1_Self-esteem mediated relations between loneliness and social anxiety in Chinese adolescents with left-behind experience.CSV,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Self-esteem_mediated_relations_between_loneliness_and_social_anxiety_in_Chinese_adolescents_with_left-behind_experience_CSV/21515877,10.3389/fpsyg.2022.1014794.s001,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_direction*, imputed_values*",15150.0,181.0,50.0,1.674,Data_Sheet_1_Self-esteem mediated relations between loneliness and social anxiety in Chinese adolescents with left-behind experience.CSV,0.0,cc-by,worth_retrying,"dup_id_item fail but n_participants=181, ratio=1.7× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
10.7910/dvn/kx1byc,dataverse,Quantifying Cognitive Decline through Driving Behavior: The DRIVES Project's Multidimensional Approach to Aging and ADRD,https://doi.org/10.7910/DVN/KX1BYC,10.7910/dvn/kx1byc,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",37849779.0,3345955.0,6.0,1.8854,Spring2023_Breadcrumbs.csv,0.0,,worth_retrying,"dup_id_item fail but n_participants=3345955, ratio=1.9× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
10.3389/fpsyg.2022.914183.s001,figshare,"Table_1_Online Short-Term Mindfulness-Based Intervention During COVID-19 Quarantine in Italy: Effects on Wellbeing, Stress, and Anxiety.XLSX",https://frontiersin.figshare.com/articles/dataset/Table_1_Online_Short-Term_Mindfulness-Based_Intervention_During_COVID-19_Quarantine_in_Italy_Effects_on_Wellbeing_Stress_and_Anxiety_XLSX/20221659,10.3389/fpsyg.2022.914183.s001,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1008.0,84.0,6.0,2.0,"Table_1_Online Short-Term Mindfulness-Based Intervention During COVID-19 Quarantine in Italy: Effects on Wellbeing, Stress, and Anxiety.XLSX",0.0,cc-by,worth_retrying,"dup_id_item fail but n_participants=84, ratio=2.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
,figshare,Raw data from study on cognitive mapping accuracy versus state and trait anxiety.,https://figshare.com/articles/dataset/Raw_data_from_study_on_cognitive_mapping_accuracy_versus_state_and_trait_anxiety_/32594169,10.6084/m9.figshare.32594169.v1,human_assistance,"QC failed on: dup_id_item | QC warnings to review: id_na, resp_ordinal*, resp_direction*",917.0,128.0,7.0,1.0234,data accuracy - anxiety.xlsx,0.0,cc-by,worth_retrying,"dup_id_item fail but n_participants=128, ratio=1.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
10.3389/fpsyg.2022.852256.s001,figshare,Data_Sheet_1_Psychological Abuse and Social Support in Chinese Adolescents: The Mediating Effect of Self-Esteem.csv,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Psychological_Abuse_and_Social_Support_in_Chinese_Adolescents_The_Mediating_Effect_of_Self-Esteem_csv/19410062,10.3389/fpsyg.2022.852256.s001,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*",16680.0,101.0,40.0,4.1287,Data_Sheet_1_Psychological Abuse and Social Support in Chinese Adolescents: The Mediating Effect of Self-Esteem.csv,0.0,cc-by,worth_retrying,"dup_id_item fail but n_participants=101, ratio=4.1× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
10.6084/m9.figshare.29488523.v2,figshare,AI Literacy Questionnaire data,https://figshare.com/articles/dataset/AI_Literacy_Questionnaire_data/29488523,10.6084/m9.figshare.29488523.v2,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",65070.0,1146.0,54.0,1.0515,AI_Literacy_questionnaire_data_.csv,0.0,,worth_retrying,"dup_id_item fail but n_participants=1146, ratio=1.1× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
10.6084/m9.figshare.4288532.v2,figshare,Joy of Destruction Dark Triad data,https://figshare.com/articles/dataset/Joy_of_Destruction_Dark_Triad_data/4288532,10.6084/m9.figshare.4288532.v2,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values* | license_unknown* — license 'mit' not recognised as open; verify before submission",4046.0,78.0,7.0,7.4103,Deutchman_Raihani_Data file.csv,0.0,mit,worth_retrying,"dup_id_item fail but n_participants=78, ratio=7.4× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
10.1371/journal.pone.0262465.s002,figshare,"Raw data for HEXACO-100 items, facets, and domains.",https://plos.figshare.com/articles/dataset/Raw_data_for_HEXACO-100_items_facets_and_domains_/18337311,10.1371/journal.pone.0262465.s002,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",2080.0,53.0,5.0,7.8491,pone.0262465.s002.xlsx,0.0,cc-by,worth_retrying,"dup_id_item fail but n_participants=53, ratio=7.8× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
10.6084/m9.figshare.30689014.v1,figshare,An empirical power comparison of directional goodness-of-fit tests for 2-PL IRT model under different intercept patterns,https://tandf.figshare.com/articles/dataset/An_empirical_power_comparison_of_directional_goodness-of-fit_tests_for_2-PL_IRT_model_under_different_intercept_patterns/30689014,10.6084/m9.figshare.30689014.v1,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*",5260.0,263.0,5.0,4.0,Influenzastudy.csv,25.0,cc-by,worth_retrying,"dup_id_item fail but n_participants=263, ratio=4.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
10.7910/dvn/xpuru1,dataverse,"Cognitive Dissonance, Political Participation, and Changes in Policy Preferences - Data files, readme, and codebook",https://doi.org/10.7910/DVN/XPURU1,10.7910/dvn/xpuru1,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",46899.0,1201.0,39.0,1.0013,FullSample.xlsx,0.0,,worth_retrying,"dup_id_item fail but n_participants=1201, ratio=1.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
10.6084/m9.figshare.25187978.v1,figshare,Stat 173 Data for Rasch Modelling,https://figshare.com/articles/dataset/Stat_173_Data_for_Rasch_Modelling/25187978,10.6084/m9.figshare.25187978.v1,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, multi_scale*",14116.0,441.0,32.0,1.0003,STAT173.xlsx,0.0,cc-by,worth_retrying,"dup_id_item fail but n_participants=441, ratio=1.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
10.7910/dvn/uobdrv,dataverse,gender differences in motivation PNS and academic achievement,https://doi.org/10.7910/DVN/UOBDRV,10.7910/dvn/uobdrv,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_direction*, imputed_values*",9877.0,235.0,32.0,1.3134,source files308.xlsx,0.0,cc0,worth_retrying,"dup_id_item fail but n_participants=235, ratio=1.3× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
https://osf.io/m8tn9/,osf,Using a foreign language does not make you think more: Null effects of using a foreign language on cognitive reflection and numeracy,https://osf.io/m8tn9/,,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_direction*, imputed_values* | license_unknown* — license '563c1cf88c5e4a3877f9e96a' not recognised as open; verify before submission",3294.0,543.0,6.0,1.011,BNT combined.xlsx,1.0,563c1cf88c5e4a3877f9e96a,worth_retrying,"dup_id_item fail but n_participants=543, ratio=1.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
10.7910/dvn/fh74d9,dataverse,Replication Data for: Measurement That Matches Theory: Theory-Driven Identification in Item Response Theory Models,https://doi.org/10.7910/DVN/FH74D9,10.7910/dvn/fh74d9,human_assistance,"QC failed on: dup_id_item | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values* | license_unknown* — license 'this-dataset-not-to-be-distributed/posted-outside-of-the-harvard-dataverse.-all-downloads-should-take-place-directly-on-harvard-dataverse-to-ensure-data-integrity.' not recognised as open; verify before submission",2867.0,129.0,15.0,1.4817,H085-coding-1.csv,17.0,this-dataset-not-to-be-distributed/posted-outside-of-the-harvard-dataverse.-all-downloads-should-take-place-directly-on-harvard-dataverse-to-ensure-data-integrity.,worth_retrying,"dup_id_item fail but n_participants=129, ratio=1.5× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
