source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files
figshare,Table_1_The moderating role of the late positive potential in the link between attachment anxiety and emotion regulation difficulties.DOCX,https://frontiersin.figshare.com/articles/dataset/Table_1_The_moderating_role_of_the_late_positive_potential_in_the_link_between_attachment_anxiety_and_emotion_regulation_difficulties_DOCX/27683667,10.3389/fpsyg.2024.1360366.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Pre/Post Quiz Questionnaire,,10.5281/zenodo.14037486,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Dataset for Website Personality Detection,,10.5281/zenodo.13955953,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,DataSheet1_Cost-effectiveness analysis of mindfulness-based cognitive therapy in patients with anxiety disorders in secondary mental health care settings alongside a randomized controlled trial.zip,https://frontiersin.figshare.com/articles/dataset/DataSheet1_Cost-effectiveness_analysis_of_mindfulness-based_cognitive_therapy_in_patients_with_anxiety_disorders_in_secondary_mental_health_care_settings_alongside_a_randomized_controlled_trial_zip/27301914,10.3389/fpsyt.2024.1391786.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,"Table_1_The influence of physical exercise on adolescents’ externalizing problem behaviors: mediating effects of parent–child relationships, self-esteem, and self-control.DOCX",https://frontiersin.figshare.com/articles/dataset/Table_1_The_influence_of_physical_exercise_on_adolescents_externalizing_problem_behaviors_mediating_effects_of_parent_child_relationships_self-esteem_and_self-control_DOCX/27300168,10.3389/fpubh.2024.1452574.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,NEON questionnaire UX evaluation,,10.5281/zenodo.13970547,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,"Data: Strain and serenity: exploring the interplay of stress, burnout, and well-being among healthcare professionals",,10.5281/zenodo.13938554,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Table_1_Do emotional demands and exhaustion affect work engagement? The mediating role of mindfulness.docx,https://frontiersin.figshare.com/articles/dataset/Table_1_Do_emotional_demands_and_exhaustion_affect_work_engagement_The_mediating_role_of_mindfulness_docx/27222213,10.3389/fpsyg.2024.1432328.s002,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,<b>The Relationship Between Mindfulness and Depression: Examining the Chain Mediating Role of Shyness and Core Self-evaluation</b>,https://figshare.com/articles/dataset/_b_The_Relationship_Between_Mindfulness_and_Depression_Examining_the_Chain_Mediating_Role_of_Shyness_and_Core_Self-evaluation_b_/27211653,10.6084/m9.figshare.27211653.v1,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Table_1_Personal views of aging in midlife and older age: the role of personality.docx,https://frontiersin.figshare.com/articles/dataset/Table_1_Personal_views_of_aging_in_midlife_and_older_age_the_role_of_personality_docx/27194736,10.3389/fpsyg.2024.1437232.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Research Questionnaire,,10.5281/zenodo.13906147,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,The relation between childhood experiences and manifestations of borderline personality disorder. The mediating role of dissociative experiences and the moderating role of invalidating environment,,10.5281/zenodo.13905612,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,"Data Files for the study ""Exploring risk-taking behaviour as a function of cognitive flexibility and emotional intelligence""",,10.5281/zenodo.13897422,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,The Influence Mechanism of Supervisor Narcissistic Personality on Graduate Student Creativity,https://doi.org/10.7910/DVN/TQ01UO,10.7910/dvn/tq01uo,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Data_Sheet_1_Prior brief meditation reduces distractor inhibition during cognitive interference.docx,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Prior_brief_meditation_reduces_distractor_inhibition_during_cognitive_interference_docx/27140295,10.3389/fpsyg.2024.1445327.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,HEXACO and forgiveness data cleaned (10 pseudo removed).sav,https://figshare.com/articles/dataset/HEXACO_and_forgiveness_data_cleaned_10_pseudo_removed_sav/27119196,10.6084/m9.figshare.27119196.v1,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Table_1_The complexity of interpersonal physiology during rupture and repair episodes in the treatment of borderline personality disorder: a proof-of-concept multimethod single case study of verbal and non-verbal interactional dynamics.DOCX,https://frontiersin.figshare.com/articles/dataset/Table_1_The_complexity_of_interpersonal_physiology_during_rupture_and_repair_episodes_in_the_treatment_of_borderline_personality_disorder_a_proof-of-concept_multimethod_single_case_study_of_verbal_and_non-verbal_interactional_dynamics_DOCX/27101521,10.3389/fpsyg.2024.1408183.s002,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Data_Sheet_1_The complexity of interpersonal physiology during rupture and repair episodes in the treatment of borderline personality disorder: a proof-of-concept multimethod single case study of verbal and non-verbal interactional dynamics.DOCX,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_The_complexity_of_interpersonal_physiology_during_rupture_and_repair_episodes_in_the_treatment_of_borderline_personality_disorder_a_proof-of-concept_multimethod_single_case_study_of_verbal_and_non-verbal_interactional_dynamics_/27101518,10.3389/fpsyg.2024.1408183.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Table1_Personality and COMT gene: molecular-genetic and epigenetic associations with NEO-PI-R personality domains and facets in monozygotic twins.DOCX,https://frontiersin.figshare.com/articles/dataset/Table1_Personality_and_COMT_gene_molecular-genetic_and_epigenetic_associations_with_NEO-PI-R_personality_domains_and_facets_in_monozygotic_twins_DOCX/27099574,10.3389/fgene.2024.1455872.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Data_Sheet_1_The development of depression and social anxiety symptoms in adolescents and the negative impact of the COVID-19 pandemic and desire for peer contact.DOCX,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_The_development_of_depression_and_social_anxiety_symptoms_in_adolescents_and_the_negative_impact_of_the_COVID-19_pandemic_and_desire_for_peer_contact_DOCX/27042721,10.3389/fpubh.2024.1374327.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,"Indian Personality, Education, and Administration Research: Hopi Study, 1942-1944",https://doi.org/10.7910/DVN/UFS1V4,10.7910/dvn/ufs1v4,"<div-style=""padding-left:-30px;"">-<ul-style=""list-style-type:-decimal;""-><li>-the-murray-archive-(the-distributor)-has-granted-me-a-revocable-license-to-use-this-dataset-solely-for-the-purposes-of-conducting-research,-and-the-distributor-may-terminate-this-license-at-any-time-and-for-any-reason.-</li>-<li>-i-will-use-the-dataset-solely-for-statistical-analysis-and-reporting-of-aggregated-information,-and-not-for-investigation-of-specific-individuals-or-organizations,-except-when-identification-is-authorized-in-writing-by-the-distributor.-</li>-<li>i-will-produce-no-links-among-the-distributor’s-datasets-or-among-the-distributor’s-data-and-other-datasets-that-could-identify-individuals-or-organizations.-</li>-<li>i-represent-that-neither-i,-nor-anyone-i-know,-has-any-prior-knowledge-of-the-possible-identities-of-any-study-participants-in-any-dataset-that-i-am-being-licensed-to-use.-</li>-<li>-i-will-not-knowingly-divulge-any-information-that-could-be-used-to-identify-individual-participants-in-the-study,-nor-will-i-attempt-to-identify-or-contact-any-study-participant,-and-i-agree-to-use-any-precautions-necessary-to-prevent-such-identification.-</li>-<li>-i-will-make-no-use-of-the-identity-of-any-person-or-establishment-discovered-inadvertently.-if-i-suspect-that-i-might-recognize-or-know-a-study-participant,-i-will-immediately-inform-the-distributor,-and-i-will-not-use-or-retain-a-copy-of-data-regarding-that-study-participant.-if-these-measures-to-resolve-an-identity-disclosure-are-not-sufficient,-the-distributor-may-terminate-my-use-of-the-dataset.-</li>-<li>-i-will-not-reproduce-the-dataset-except-as-is-necessary-for-my-scholarly-purposes.-i-will-destroy-the-dataset-upon-the-completion-of-my-scholarly-work-with-it.-</li>-<li>-i-will-not-share-data-from-the-dataset-(in-any-form-or-by-any-means)-with-any-third-party,-including-other-members-of-my-research-team,-as-i-understand-that-all-users-of-data-must-obtain-the-data-directly-from-the-distributor.-</li>-<li>-i-will-make-appropriate-acknowledgement-of-the-contributor-of-the-dataset-as-well-as-the-distributor-in-any-manuscript-or-presentation-(published-or-unpublished)-using-the-citation-standard-documented-here:-<a-href=""http://thedata.org/citation"">-http://thedata.org/citation</a>-</li>-<li>-the-distributor-makes-no-warranties,-express-or-implied,-by-operation-of-law-or-otherwise,-regarding-or-relating-to-the-dataset.-</li>-</ul>-</div>",no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Effect of hormone therapy on personality traits: preliminary evidence in older men and women,https://tandf.figshare.com/articles/dataset/Effect_of_hormone_therapy_on_personality_traits_preliminary_evidence_in_older_men_and_women/27028286,10.6084/m9.figshare.27028286.v1,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Table_1_Psychological capital and music performance anxiety: the mediating role of self-esteem and flow experience.DOCX,https://frontiersin.figshare.com/articles/dataset/Table_1_Psychological_capital_and_music_performance_anxiety_the_mediating_role_of_self-esteem_and_flow_experience_DOCX/27012607,10.3389/fpsyg.2024.1461235.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,"SPSS data file and output file for study ""Relationship Between Big Five Personality Traits and Attitudes Towards Artificial Intelligence"".",,10.5281/zenodo.13760224,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Replication Data for: Emotional Intelligence and University Students' Happiness: The Mediating Role of Basic Psychological Needs Satisfaction,https://doi.org/10.7910/DVN/LW4B9N,10.7910/dvn/lw4b9n,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Data_Sheet_1_A network approach to emotion regulation and symptom activation in depression and anxiety.docx,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_A_network_approach_to_emotion_regulation_and_symptom_activation_in_depression_and_anxiety_docx/26974720,10.3389/fpubh.2024.1362148.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Data for <b>Academic Cheating and its relationship to Dark Personality and Moral Disengagement.</b>,https://figshare.com/articles/dataset/Data_for_b_Academic_Cheating_and_its_relationship_to_Dark_Personality_and_Moral_Disengagement_b_/26940628,10.6084/m9.figshare.26940628.v1,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Data_Sheet_1_Musicians’ pursuit of expertise-related goals is characterised by strategic regulation of functional and counterproductive affect.pdf,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Musicians_pursuit_of_expertise-related_goals_is_characterised_by_strategic_regulation_of_functional_and_counterproductive_affect_pdf/26933986,10.3389/fpsyg.2024.1407303.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,questionnaire burn out oncologic nurses,https://doi.org/10.7910/DVN/MNJHZL,10.7910/dvn/mnjhzl,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,"Replication Data for: ""Evolving Returns to Personality""",https://doi.org/10.7910/DVN/1OFH5T,10.7910/dvn/1ofh5t,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,DOMAIN questionnaire dataset,,10.5281/zenodo.13220746,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Table_1_Development of a structured interview for the modified version of the Beth Israel Hospital psychosomatic questionnaire for alexithymia.docx,https://frontiersin.figshare.com/articles/dataset/Table_1_Development_of_a_structured_interview_for_the_modified_version_of_the_Beth_Israel_Hospital_psychosomatic_questionnaire_for_alexithymia_docx/26462017,10.3389/fpsyt.2024.1356643.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Assessment Questionnaire,,10.5281/zenodo.13178659,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,Parents and the Personality of Those Undergoing Addiction Treatment: Problems in Establishing Parental- and Self-controls,https://osf.io/nk54q/,,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,Latent profiles of the Dark Triad: Further person-centered exploration,https://osf.io/9pnj5/,,563c1cf88c5e4a3877f9e96a,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Enhancing Student Well-Being,https://figshare.com/articles/dataset/Enhancing_Student_Well-Being/26324794,10.6084/m9.figshare.26324794.v1,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Table_1_Impact pathways of personality and psychosocial stress on depression among adult community residents in China: a fuzzy-set qualitative comparative analysis.docx,https://frontiersin.figshare.com/articles/dataset/Table_1_Impact_pathways_of_personality_and_psychosocial_stress_on_depression_among_adult_community_residents_in_China_a_fuzzy-set_qualitative_comparative_analysis_docx/26357008,10.3389/fpsyg.2024.1375698.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Replication Data for: People vs. Process: How Personal Characteristics Affect Congressional Communication,https://doi.org/10.7910/DVN/DSTAXD,10.7910/dvn/dstaxd,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Data_Sheet_1_Burnout and personality factors among surgical area nurses: a cross sectional multicentre study.docx,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Burnout_and_personality_factors_among_surgical_area_nurses_a_cross_sectional_multicentre_study_docx/26344987,10.3389/fpubh.2024.1383735.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Data_Sheet_1_Parenting style and the non-cognitive development of high school student: evidence from rural China.docx,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Parenting_style_and_the_non-cognitive_development_of_high_school_student_evidence_from_rural_China_docx/26323402,10.3389/fpsyg.2024.1393445.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,"Replication Data for: ""Labor Market Returns to Personality: A Job Search Approach to Understanding Gender Gaps""",https://doi.org/10.7910/DVN/R9XV6U,10.7910/dvn/r9xv6u,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Table_6_The relationship between personality and cognition in older adults with and without early-onset depression.docx,https://frontiersin.figshare.com/articles/dataset/Table_6_The_relationship_between_personality_and_cognition_in_older_adults_with_and_without_early-onset_depression_docx/26231807,10.3389/fpsyt.2024.1337320.s006,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Table_4_The relationship between personality and cognition in older adults with and without early-onset depression.docx,https://frontiersin.figshare.com/articles/dataset/Table_4_The_relationship_between_personality_and_cognition_in_older_adults_with_and_without_early-onset_depression_docx/26231801,10.3389/fpsyt.2024.1337320.s004,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Table_5_The relationship between personality and cognition in older adults with and without early-onset depression.docx,https://frontiersin.figshare.com/articles/dataset/Table_5_The_relationship_between_personality_and_cognition_in_older_adults_with_and_without_early-onset_depression_docx/26231804,10.3389/fpsyt.2024.1337320.s005,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Table_3_The relationship between personality and cognition in older adults with and without early-onset depression.docx,https://frontiersin.figshare.com/articles/dataset/Table_3_The_relationship_between_personality_and_cognition_in_older_adults_with_and_without_early-onset_depression_docx/26231798,10.3389/fpsyt.2024.1337320.s003,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Table_1_The relationship between personality and cognition in older adults with and without early-onset depression.docx,https://frontiersin.figshare.com/articles/dataset/Table_1_The_relationship_between_personality_and_cognition_in_older_adults_with_and_without_early-onset_depression_docx/26231792,10.3389/fpsyt.2024.1337320.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
