irw_version	irw_released_at	dataset	redivis_tag	redivis_released_at	precision	redivis_released_before
322	2026-08-31T03:56:17Z	item_response_warehouse_5	v1.2	2026-08-31T03:55:16Z	exact	
322	2026-08-31T03:56:17Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
322	2026-08-31T03:56:17Z	irw_text	v12.0	2026-08-31T03:55:06Z	exact	
322	2026-08-31T03:56:17Z	irw_meta	v18.4	2026-08-30T00:00:02Z	exact	
322	2026-08-31T03:56:17Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
322	2026-08-31T03:56:17Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
322	2026-08-31T03:56:17Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
323	2026-08-31T03:56:25Z	item_response_warehouse	v46.0	2026-08-31T03:56:17Z	exact	
323	2026-08-31T03:56:25Z	item_response_warehouse_2	v12.0	2026-08-31T03:55:28Z	exact	
323	2026-08-31T03:56:25Z	item_response_warehouse_3	v3.0	2026-08-31T03:56:25Z	exact	
323	2026-08-31T03:56:25Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
323	2026-08-31T03:56:25Z	item_response_warehouse_5	v1.2	2026-08-31T03:55:16Z	exact	
323	2026-08-31T03:56:25Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
323	2026-08-31T03:56:25Z	irw_text	v12.0	2026-08-31T03:55:06Z	exact	
323	2026-08-31T03:56:25Z	irw_meta	v18.4	2026-08-30T00:00:02Z	exact	
323	2026-08-31T03:56:25Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
323	2026-08-31T03:56:25Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
323	2026-08-31T03:56:25Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
324	2026-08-31T21:06:50Z	item_response_warehouse	v46.0	2026-08-31T03:56:17Z	exact	
324	2026-08-31T21:06:50Z	item_response_warehouse_2	v12.0	2026-08-31T03:55:28Z	exact	
324	2026-08-31T21:06:50Z	item_response_warehouse_3	v3.0	2026-08-31T03:56:25Z	exact	
324	2026-08-31T21:06:50Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
324	2026-08-31T21:06:50Z	item_response_warehouse_5	v1.2	2026-08-31T03:55:16Z	exact	
324	2026-08-31T21:06:50Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
324	2026-08-31T21:06:50Z	irw_text	v12.0	2026-08-31T03:55:06Z	exact	
324	2026-08-31T21:06:50Z	irw_meta	v19.0	2026-08-31T21:06:50Z	exact	
324	2026-08-31T21:06:50Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
324	2026-08-31T21:06:50Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
324	2026-08-31T21:06:50Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
325	2026-09-02T01:49:38Z	item_response_warehouse	v46.0	2026-08-31T03:56:17Z	exact	
325	2026-09-02T01:49:38Z	item_response_warehouse_2	v12.0	2026-08-31T03:55:28Z	exact	
325	2026-09-02T01:49:38Z	item_response_warehouse_3	v3.0	2026-08-31T03:56:25Z	exact	
325	2026-09-02T01:49:38Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
325	2026-09-02T01:49:38Z	item_response_warehouse_5	v1.2	2026-08-31T03:55:16Z	exact	
325	2026-09-02T01:49:38Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
325	2026-09-02T01:49:38Z	irw_text	v12.0	2026-08-31T03:55:06Z	exact	
325	2026-09-02T01:49:38Z	irw_meta	v19.1	2026-09-02T01:49:38Z	exact	
325	2026-09-02T01:49:38Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
325	2026-09-02T01:49:38Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
325	2026-09-02T01:49:38Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
326	2026-09-02T02:46:48Z	item_response_warehouse	v46.0	2026-08-31T03:56:17Z	exact	
326	2026-09-02T02:46:48Z	item_response_warehouse_2	v12.0	2026-08-31T03:55:28Z	exact	
326	2026-09-02T02:46:48Z	item_response_warehouse_3	v3.0	2026-08-31T03:56:25Z	exact	
326	2026-09-02T02:46:48Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
326	2026-09-02T02:46:48Z	item_response_warehouse_5	v1.2	2026-08-31T03:55:16Z	exact	
326	2026-09-02T02:46:48Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
326	2026-09-02T02:46:48Z	irw_text	v12.0	2026-08-31T03:55:06Z	exact	
326	2026-09-02T02:46:48Z	irw_meta	v19.2	2026-09-02T02:46:48Z	exact	
326	2026-09-02T02:46:48Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
326	2026-09-02T02:46:48Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
326	2026-09-02T02:46:48Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
327	2026-09-02T03:08:43Z	item_response_warehouse	v46.0	2026-08-31T03:56:17Z	exact	
327	2026-09-02T03:08:43Z	item_response_warehouse_2	v12.0	2026-08-31T03:55:28Z	exact	
327	2026-09-02T03:08:43Z	item_response_warehouse_3	v3.0	2026-08-31T03:56:25Z	exact	
327	2026-09-02T03:08:43Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
327	2026-09-02T03:08:43Z	item_response_warehouse_5	v1.2	2026-08-31T03:55:16Z	exact	
327	2026-09-02T03:08:43Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
327	2026-09-02T03:08:43Z	irw_text	v12.0	2026-08-31T03:55:06Z	exact	
327	2026-09-02T03:08:43Z	irw_meta	v19.3	2026-09-02T03:08:43Z	exact	
327	2026-09-02T03:08:43Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
327	2026-09-02T03:08:43Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
327	2026-09-02T03:08:43Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
328	2026-09-02T04:11:09Z	item_response_warehouse	v46.0	2026-08-31T03:56:17Z	exact	
328	2026-09-02T04:11:09Z	item_response_warehouse_2	v12.0	2026-08-31T03:55:28Z	exact	
328	2026-09-02T04:11:09Z	item_response_warehouse_3	v3.0	2026-08-31T03:56:25Z	exact	
328	2026-09-02T04:11:09Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
328	2026-09-02T04:11:09Z	item_response_warehouse_5	v1.2	2026-08-31T03:55:16Z	exact	
328	2026-09-02T04:11:09Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
328	2026-09-02T04:11:09Z	irw_text	v12.1	2026-09-02T04:11:09Z	exact	
328	2026-09-02T04:11:09Z	irw_meta	v19.3	2026-09-02T03:08:43Z	exact	
328	2026-09-02T04:11:09Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
328	2026-09-02T04:11:09Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
328	2026-09-02T04:11:09Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
329	2026-09-02T12:11:09Z	item_response_warehouse	v46.0	2026-08-31T03:56:17Z	exact	
329	2026-09-02T12:11:09Z	item_response_warehouse_2	v12.0	2026-08-31T03:55:28Z	exact	
329	2026-09-02T12:11:09Z	item_response_warehouse_3	v3.0	2026-08-31T03:56:25Z	exact	
329	2026-09-02T12:11:09Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
329	2026-09-02T12:11:09Z	item_response_warehouse_5	v1.2	2026-08-31T03:55:16Z	exact	
329	2026-09-02T12:11:09Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
329	2026-09-02T12:11:09Z	irw_text	v13.0	2026-09-02T12:11:09Z	exact	
329	2026-09-02T12:11:09Z	irw_meta	v19.3	2026-09-02T03:08:43Z	exact	
329	2026-09-02T12:11:09Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
329	2026-09-02T12:11:09Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
329	2026-09-02T12:11:09Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
330	2026-09-02T17:35:51Z	item_response_warehouse	v46.0	2026-08-31T03:56:17Z	exact	
330	2026-09-02T17:35:51Z	item_response_warehouse_2	v12.0	2026-08-31T03:55:28Z	exact	
330	2026-09-02T17:35:51Z	item_response_warehouse_3	v3.0	2026-08-31T03:56:25Z	exact	
330	2026-09-02T17:35:51Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
330	2026-09-02T17:35:51Z	item_response_warehouse_5	v1.2	2026-08-31T03:55:16Z	exact	
330	2026-09-02T17:35:51Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
330	2026-09-02T17:35:51Z	irw_text	v14.0	2026-09-02T17:35:51Z	exact	
330	2026-09-02T17:35:51Z	irw_meta	v19.3	2026-09-02T03:08:43Z	exact	
330	2026-09-02T17:35:51Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
330	2026-09-02T17:35:51Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
330	2026-09-02T17:35:51Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
331	2026-09-03T00:08:43Z	item_response_warehouse	v46.0	2026-08-31T03:56:17Z	exact	
331	2026-09-03T00:08:43Z	item_response_warehouse_2	v12.0	2026-08-31T03:55:28Z	exact	
331	2026-09-03T00:08:43Z	item_response_warehouse_3	v3.0	2026-08-31T03:56:25Z	exact	
331	2026-09-03T00:08:43Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
331	2026-09-03T00:08:43Z	item_response_warehouse_5	v1.2	2026-08-31T03:55:16Z	exact	
331	2026-09-03T00:08:43Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
331	2026-09-03T00:08:43Z	irw_text	v15.0	2026-09-03T00:08:43Z	exact	
331	2026-09-03T00:08:43Z	irw_meta	v19.3	2026-09-02T03:08:43Z	exact	
331	2026-09-03T00:08:43Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
331	2026-09-03T00:08:43Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
331	2026-09-03T00:08:43Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
332	2026-09-03T03:20:48Z	item_response_warehouse	v46.0	2026-08-31T03:56:17Z	exact	
332	2026-09-03T03:20:48Z	item_response_warehouse_2	v12.0	2026-08-31T03:55:28Z	exact	
332	2026-09-03T03:20:48Z	item_response_warehouse_3	v3.0	2026-08-31T03:56:25Z	exact	
332	2026-09-03T03:20:48Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
332	2026-09-03T03:20:48Z	item_response_warehouse_5	v1.3	2026-09-03T03:20:48Z	exact	
332	2026-09-03T03:20:48Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
332	2026-09-03T03:20:48Z	irw_text	v15.0	2026-09-03T00:08:43Z	exact	
332	2026-09-03T03:20:48Z	irw_meta	v19.3	2026-09-02T03:08:43Z	exact	
332	2026-09-03T03:20:48Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
332	2026-09-03T03:20:48Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
332	2026-09-03T03:20:48Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
